Order,Material,SLoc,Quantity,Pstng Date,Merge_Date,Year
68165729.0,105,5001,-1,2026-01-03,2026-01-03,2026
68167027.0,105,5001,-1,2026-01-03,2026-01-03,2026
68171408.0,105,5001,-1,2026-01-03,2026-01-03,2026
68145906.0,105,5001,-1,2026-01-03,2026-01-03,2026
68158635.0,105,5001,-1,2026-01-03,2026-01-03,2026
68160367.0,105,5001,-1,2026-01-03,2026-01-03,2026
68171427.0,105,5021,-1,2026-01-05,2026-01-05,2026
68171760.0,105,5023,-1,2026-01-05,2026-01-05,2026
68173897.0,105,5030,-1,2026-01-05,2026-01-05,2026
68177020.0,105,5030,-1,2026-01-05,2026-01-05,2026
68173899.0,105,5030,-1,2026-01-05,2026-01-05,2026
68175202.0,105,5001,-1,2026-01-05,2026-01-05,2026
68175801.0,105,5001,-1,2026-01-05,2026-01-05,2026
68174994.0,105,5001,-1,2026-01-05,2026-01-05,2026
68175003.0,105,5001,-1,2026-01-05,2026-01-05,2026
68174929.0,105,5001,-1,2026-01-05,2026-01-05,2026
68150302.0,105,5039,-1,2026-01-05,2026-01-05,2026
68175131.0,105,5021,-1,2026-01-06,2026-01-06,2026
68117735.0,105,5001,-1,2026-01-06,2026-01-06,2026
68185425.0,105,5001,-1,2026-01-06,2026-01-06,2026
68182098.0,105,5001,-1,2026-01-06,2026-01-06,2026
68182422.0,105,5022,-1,2026-01-06,2026-01-06,2026
68183814.0,105,5022,-1,2026-01-06,2026-01-06,2026
68143741.0,105,5022,-1,2026-01-06,2026-01-06,2026
68126380.0,105,5022,-1,2026-01-06,2026-01-06,2026
68182406.0,105,5022,-1,2026-01-06,2026-01-06,2026
68185724.0,105,5022,-1,2026-01-07,2026-01-07,2026
68194882.0,105,5001,-1,2026-01-07,2026-01-07,2026
68193415.0,105,5001,-1,2026-01-07,2026-01-07,2026
68190124.0,105,5001,-1,2026-01-07,2026-01-07,2026
68185642.0,105,5001,-1,2026-01-07,2026-01-07,2026
68194410.0,105,5001,-1,2026-01-07,2026-01-07,2026
68083567.0,105,5023,1,2026-01-07,2026-01-07,2026
68204927.0,105,5001,-1,2026-01-08,2026-01-08,2026
68204425.0,105,5021,-1,2026-01-08,2026-01-08,2026
68205939.0,105,5061,-1,2026-01-08,2026-01-08,2026
68204266.0,105,5033,-1,2026-01-08,2026-01-08,2026
68199788.0,105,5001,-1,2026-01-08,2026-01-08,2026
68200971.0,105,5001,-1,2026-01-08,2026-01-08,2026
68147356.0,105,5041,-1,2026-01-08,2026-01-08,2026
68205584.0,105,5001,-1,2026-01-08,2026-01-08,2026
68196210.0,105,5001,-1,2026-01-09,2026-01-09,2026
68209680.0,105,5030,-1,2026-01-09,2026-01-09,2026
68220269.0,105,5032,-1,2026-01-09,2026-01-09,2026
68215217.0,105,5001,-1,2026-01-09,2026-01-09,2026
68138496.0,105,5003,-1,2026-01-09,2026-01-09,2026
68214307.0,105,5041,-1,2026-01-09,2026-01-09,2026
68214224.0,105,5025,-1,2026-01-09,2026-01-09,2026
68214839.0,105,5001,-1,2026-01-09,2026-01-09,2026
68209516.0,105,5030,-1,2026-01-09,2026-01-09,2026
68215091.0,105,5001,-1,2026-01-09,2026-01-09,2026
68206989.0,105,5005,-1,2026-01-09,2026-01-09,2026
68211494.0,105,5041,-1,2026-01-09,2026-01-09,2026
68222243.0,105,5022,-1,2026-01-10,2026-01-10,2026
68002851.0,105,5041,-1,2026-01-10,2026-01-10,2026
68223298.0,105,5010,-1,2026-01-10,2026-01-10,2026
68223937.0,105,5003,-1,2026-01-10,2026-01-10,2026
68142174.0,105,5023,1,2026-01-10,2026-01-10,2026
68223506.0,105,5039,-1,2026-01-10,2026-01-10,2026
68220297.0,105,5032,-1,2026-01-10,2026-01-10,2026
68224462.0,105,5030,-1,2026-01-10,2026-01-10,2026
68223242.0,105,5023,-1,2026-01-10,2026-01-10,2026
68223291.0,105,5001,-1,2026-01-10,2026-01-10,2026
68222218.0,105,5021,-1,2026-01-12,2026-01-12,2026
68225065.0,105,5030,-1,2026-01-12,2026-01-12,2026
68174148.0,105,5001,-1,2026-01-12,2026-01-12,2026
68223782.0,105,5001,-1,2026-01-12,2026-01-12,2026
68230132.0,105,5022,-1,2026-01-12,2026-01-12,2026
59484368.0,105,5022,1,2026-01-12,2026-01-12,2026
68227879.0,105,5001,-1,2026-01-12,2026-01-12,2026
68243422.0,105,5030,-1,2026-01-13,2026-01-13,2026
68241980.0,105,5001,-1,2026-01-13,2026-01-13,2026
68232912.0,105,5041,-1,2026-01-13,2026-01-13,2026
68204425.0,105,5021,1,2026-01-13,2026-01-13,2026
68222218.0,105,5021,1,2026-01-13,2026-01-13,2026
68239791.0,105,5021,-1,2026-01-13,2026-01-13,2026
68239370.0,105,5001,-1,2026-01-13,2026-01-13,2026
68091213.0,105,5021,1,2026-01-13,2026-01-13,2026
68242792.0,105,5042,-1,2026-01-13,2026-01-13,2026
68188666.0,105,5003,-1,2026-01-13,2026-01-13,2026
68243705.0,105,5061,-1,2026-01-13,2026-01-13,2026
68236932.0,105,5001,-1,2026-01-13,2026-01-13,2026
68223242.0,105,5023,1,2026-01-13,2026-01-13,2026
68152063.0,105,5046,-1,2026-01-13,2026-01-13,2026
68056881.0,105,5003,1,2026-01-13,2026-01-13,2026
68240939.0,105,5001,-1,2026-01-13,2026-01-13,2026
68240153.0,105,5003,-1,2026-01-14,2026-01-14,2026
59679981.0,105,5001,-1,2026-01-14,2026-01-14,2026
68110751.0,105,5001,-1,2026-01-14,2026-01-14,2026
59034503.0,105,5001,-1,2026-01-14,2026-01-14,2026
68239791.0,105,5021,1,2026-01-15,2026-01-15,2026
68254659.0,105,5001,-1,2026-01-15,2026-01-15,2026
68258332.0,105,5030,-1,2026-01-15,2026-01-15,2026
68260836.0,105,5023,-1,2026-01-15,2026-01-15,2026
68260830.0,105,5023,-1,2026-01-15,2026-01-15,2026
68239557.0,105,5022,-1,2026-01-15,2026-01-15,2026
68252583.0,105,5001,-1,2026-01-15,2026-01-15,2026
68254994.0,105,5003,-1,2026-01-15,2026-01-15,2026
68258400.0,105,5003,-1,2026-01-15,2026-01-15,2026
68267565.0,105,5001,-1,2026-01-16,2026-01-16,2026
68270229.0,105,5021,-1,2026-01-16,2026-01-16,2026
68260899.0,105,5021,-1,2026-01-16,2026-01-16,2026
68272333.0,105,5001,-1,2026-01-16,2026-01-16,2026
68273903.0,105,5001,-1,2026-01-16,2026-01-16,2026
68272374.0,105,5023,-1,2026-01-16,2026-01-16,2026
68261620.0,105,5021,-1,2026-01-17,2026-01-17,2026
68242144.0,105,5021,-1,2026-01-17,2026-01-17,2026
68282696.0,105,5001,-1,2026-01-17,2026-01-17,2026
68280923.0,105,5001,-1,2026-01-17,2026-01-17,2026
68272957.0,105,5001,-1,2026-01-17,2026-01-17,2026
68283560.0,105,5001,-1,2026-01-17,2026-01-17,2026
68288371.0,105,5001,-1,2026-01-19,2026-01-19,2026
68265133.0,105,5030,-1,2026-01-19,2026-01-19,2026
68289195.0,105,5042,-1,2026-01-19,2026-01-19,2026
68289756.0,105,5001,-1,2026-01-19,2026-01-19,2026
68218932.0,105,5022,-1,2026-01-19,2026-01-19,2026
68208262.0,105,5041,-1,2026-01-19,2026-01-19,2026
68285973.0,105,5021,-1,2026-01-19,2026-01-19,2026
68274618.0,105,5005,-1,2026-01-19,2026-01-19,2026
68290060.0,105,5022,-1,2026-01-19,2026-01-19,2026
68269648.0,105,5022,-1,2026-01-19,2026-01-19,2026
68286049.0,105,5022,-1,2026-01-19,2026-01-19,2026
68269104.0,105,5022,-1,2026-01-19,2026-01-19,2026
68289276.0,105,5001,-1,2026-01-19,2026-01-19,2026
68299530.0,105,5061,-1,2026-01-20,2026-01-20,2026
68285614.0,105,5003,-1,2026-01-20,2026-01-20,2026
68242144.0,105,5021,1,2026-01-20,2026-01-20,2026
68286219.0,105,5033,-1,2026-01-20,2026-01-20,2026
68300771.0,105,5030,-1,2026-01-20,2026-01-20,2026
68290665.0,105,5001,-1,2026-01-20,2026-01-20,2026
68298815.0,105,5030,-1,2026-01-20,2026-01-20,2026
68267227.0,105,5030,-1,2026-01-20,2026-01-20,2026
68312107.0,105,5021,-1,2026-01-21,2026-01-21,2026
68299443.0,105,5001,-1,2026-01-21,2026-01-21,2026
68309365.0,105,5030,-1,2026-01-21,2026-01-21,2026
68308898.0,105,5001,-1,2026-01-21,2026-01-21,2026
68309968.0,105,5001,-1,2026-01-21,2026-01-21,2026
68300282.0,105,5041,-1,2026-01-21,2026-01-21,2026
68309877.0,105,5001,-1,2026-01-21,2026-01-21,2026
68308919.0,105,5001,-1,2026-01-21,2026-01-21,2026
68306382.0,105,5030,-1,2026-01-21,2026-01-21,2026
68309220.0,105,5001,-1,2026-01-21,2026-01-21,2026
68301036.0,105,5001,-1,2026-01-21,2026-01-21,2026
68320454.0,105,5061,-1,2026-01-22,2026-01-22,2026
68320698.0,105,5042,-1,2026-01-22,2026-01-22,2026
68320783.0,105,5001,-1,2026-01-22,2026-01-22,2026
68309573.0,105,5003,-1,2026-01-22,2026-01-22,2026
68311657.0,105,5001,-1,2026-01-22,2026-01-22,2026
68320219.0,105,5021,-1,2026-01-22,2026-01-22,2026
